功率密度_mW/cm2,光照电流_nA,压强_KPa,压力电流_nA,类别
5.2535749854484335,544.8262587931447,12.636297269301206,37.38774275951283,磨砂玻璃杯
11.470682566338024,603.3242079420536,13.140312402696116,38.47019721096893,透明塑料瓶
8.996372423660558,586.3373048548528,39.47686091889558,57.91273425856661,硬塑料盒
5.533239242973155,547.8039989700616,13.56877023543726,36.80208311621137,磨砂玻璃杯
18.571170208024768,659.5,38.17778731597051,57.57997502200255,玻璃杯
10.652725999749647,593.6142126148684,24.82091894018158,48.44301661554269,硬塑料盒
18.456341323845752,659.5,13.15337357983249,38.79513412972416,透明塑料瓶
3.047398725842445,492.33976700927,9.631844715051534,33.19039129520661,木块
17.85829874259818,648.6495635267158,3.8876759015018956,22.915002767534162,薄塑料袋
3.3228703429109148,498.2380518472152,37.19525114812464,56.33135899955996,金属小物件
11.592426989264373,605.2775280999637,3.5936019098558436,21.953284379954926,薄塑料袋
14.97956896329322,634.5980847817393,8.077690943003862,31.192236689426874,透明塑料瓶
6.3358778707532855,556.4308923986883,4.664879385838049,24.85079554651761,亚克力盒
9.178768944412083,588.9698453411172,28.497153874224935,51.555672786846415,硬塑料盒
16.32225984065844,645.8398178433509,15.586916973858491,40.947677321393925,透明塑料瓶
